,id_base_legal,descripcion_base_legal,decreto_base_legal,estado_base_legal,id_afiliacion
8133,c6e6587c056a44629ef62140b2812035,MsvSKk5jmADv6XRzLqM9,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,1925ddfea1384627ad53efa11411f229
8134,f56616d1d66545279f68239af85a2927,tiikw4IjnHeEpi9yER2e,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,4067f593fb7644f49f8a19aa7c31fe76
8135,4a5825cf7caa4d7d868164e2bf987b8b,wl58C5wPRuJWjQFGjNO1,Ley de Seguridad Social,Activo,1f320698cec040728ea071d7ebcf302e
8136,e78df6be75bc4d598ef91713df6cf227,sNb2Yggbt8DoimGjGe5y,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,1337c083f4924b59b5d3b01502fcbb76
8137,6fd865292e3b4ccd890dae8961bb57cf,MyU3wFvNvUZHGYgeYeC0,Normal de Regulación,Activo,26eb75e9234a46beac1001b4b8a04f38
8138,671aaf60913d4c41bac0274d817fcc63,jjSlmEPizgQSO9Eh2Y65,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,5715a9eaab224ec09082b0b866da16cb
8139,b93d82264b9d4e06ac3fff023088dd12,biXJHUCH9WRCh4DPaiuJ,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,64c533995a3b4b478818eba4cae1a4ad
8140,d3e1f75f179e4c7b93460daa8d8426f8,AmxcW54FlSo87xVCY5qT,Ley de Seguridad Social,Activo,e72f75d24d474c77afe6f76e105dd4bf
8141,e38a04c16ae04ebe87b0342d0a556177,BjpPGS34lusqBwiRx0Cw,Ley de Seguridad Social,Activo,6ef8e9fb2dae43928cf4ec93b35d4472
8142,ecc7462410684f9487874c0e7be8b9d2,mPCUYFNRV5sCxavQRhjR,Norma Creación,Inactivo,4623a406b5ee4a87a1e9e92c9d00cf14
8143,bc1567b473334c36a81036edc81563bf,oN5smiEgUH1aRdYe4669,Ley de Seguridad Social,Activo,633650a8c18b456887149e9f17dd195d
8144,11d3bfda4c2843d8a81459f864309359,LvOq3hPhbRBFzqgTNHKS,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,03bfae43bc9d4cc299876fd0fafaaea0
8145,2d761784854843838676973a06a2a01f,JfQftrSQjpLkxGfPXzK4,Ley de Seguridad Social,Activo,a2b15261505c42489af4323fe25254be
8146,86b46510ca50446299813e7e3979b4f3,2l712S8RcbFrzD6XFNUX,Norma Creación,Activo,eb40ac9d36e7438f8603e09731011d64
8147,a316cee307e74d5f9537120dde93e3b1,ey4rLVK5bxJqavLUG4BR,Ley de Seguridad Social,Activo,9b6347e31a1a48a39e44326c6ecacc4a
8148,55d577cfda154981973189f4ea090216,4ToshZ7UGeA2Sz2GpLNc,Ley de Seguridad Social,Activo,f42bfcf7a73245c78ebbfa5d1303aea7
8149,84068cb43a624822aa6006a4a57be649,G7HVg8BF9IiNdawvSvvT,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,0db43cb76544457d973e6d3ed175288b
8150,4786378eddaa49daa086c9fb831c3d64,udO1MVFQ3tqPWaJeGXtl,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,d2e0b8f9ba584aff82da5bff065f079f
8151,84f2fc5ca73c47d39d035508d0791746,qOqQxJtzE1HZi72wAtZO,Ley de Seguridad Social,Activo,82ec7b6656414005bea4add6eb8c67df
8152,3787919c4fce4d4089e60ef8fb97adf9,pFAAju07Dyt7DEXUGVh1,Ley de Seguridad Social,Inactivo,ca23ac861175412c8157c689be57cc64
8153,b00a9d3a15bd4c42b79bde96ce2c039b,HBDffHmM0JygumkypGXV,Ley de Seguridad Social,Activo,b58ff577f4574eea897da109bdddc4f5
8154,fe3e86cbbaab41619c1d1969fec3b9b0,R1VaxKIUNgy4uSNCqNYa,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,7d805f1bce2945cf952a52ad46083723
8155,a8b7f2f581494232b0aaa95a462b2e7a,XY3yKK5VeAxDmJNVBpOW,Ley de Seguridad Social,Activo,ea20a2d1367e4fae8a813baad0203f68
8156,5e62bdf8417c498e8be11508b84e794a,3jAoOaOZZCnXoAtmAxEY,Ley de Seguridad Social,Activo,afa3f8ef116f4fcc939e9b24ee1f208e
8157,c94228b056024373a2bbad6ea7d43a92,AFXCh4Ib4oe7z8jBIJcC,Normal de Regulación,Inactivo,4f4392d01cc543a0b9233dae409fa92f
8158,9b0de111861041c6a1be8c1609dab359,zcGQ6GS7p6koI3I1dwwC,Ley de Seguridad Social,Activo,2af40652a31a418a81b3afa1f316a801
8159,f07d7b586655446fa5852c9ff75bfb71,tyInnmgD7YzF0szXEjlp,Norma Creación,Activo,fb33249eaa0545f49e7eb61c705cd260
8160,c88834103d114a5e984119efeaee8cfa,lKcLWcERkSvbZGN3kpej,Normal de Regulación,Inactivo,a369d726508546f9a3014cbf41c6c42a
8161,f80e30f7a4e54323aa29dbb6249037d0,QMo7SM09IuDvJdY3XCed,Normal de Regulación,Activo,a851dd04403e4461b2492a9d40fd4ea2
8162,6eeb1c0f9cb44986bca933b897645a7c,tHAb1mi7Z9NYKNR5Ofve,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,5a93b1ed0d2b411281e664deefaaf7a3
8163,69e372002d7e48418c9d20a480a5c512,WDC8Po7y4B6jiSWSZoW1,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,7ffcf4c31b0649f4941fb3417b98d93a
8164,f582e1a3a75141a2bb4d58b485a24dc9,SXtIAdd9hyFeXto4SSKi,Ley de Seguridad Social,Activo,fa37ba43ac0c41a18062574b73581765
8165,7b12853ada1e4139b12418c0e109b286,GIeRFXcBb5rKbxABXGpX,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,b67e3d2f91e94d958caa813001e0c498
8166,315127e2a78749c7857bee71c6ac644e,VIfjs74EA40Sh4BTvQFV,Ley de Seguridad Social,Inactivo,82efda6b30174b378715b00e7a711ad1
8167,ca1eca8439374ea4818ee33cf6fb27cf,6D0iMvu0FTDa8Dcx2E9p,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,bf81a0718ffc42afbeadf5cf36c95240
8168,36694be2d8a84bab9e37ea30e1f739eb,hdXZQpwA1gTs7x1gu7wx,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,771e6fd5e28b4eaf835fca557aa996d0
8169,c1af642f01504d399d10385e8533bd8d,45AljsOZiFwuc35sVTKT,Ley de Seguridad Social,Activo,94767ae0a5664685b803de7fc790781c
8170,b89caea542e343fbb9d1a3c7264516c6,Owz3MGIduocbXUJtV2Ht,Ley de Seguridad Social,Activo,f746f28daa2e495b92d9c50077c39f71
8171,9fcf34026c2346f690bdb056f02ad704,KeXYo072r3zt9Z7BLnHF,Ley de Seguridad Social,Activo,c4a56879a0a643ba894e59ff32004ed0
8172,e739d56e04d740279d3c24968664c8c7,SMbLpdtJMtEereeJUogz,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,50473263e37c458ca3485a3dad6225ab
8173,100f139f3ebf405a839b107b9f4c389f,brSK9cZkrmrNWG5BPpEt,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,18d967d6a1394bb79ac7118b96c225b5
8174,62839655f83741c7aaaccede27d3a62b,8cKsRmRrtXNUw2xmvez9,Norma Creación,Inactivo,af165b649c044ab0bcac4cfe3a58cac3
8175,e3e8af5932ef441d911a840029ac5314,TlCVut2Q72YppSM0zFWH,Normal de Regulación,Activo,dbc2a4bc37424551b30d69e69063e637
8176,09faff5ad8b143e7a99d3a057775295b,t2UJJcnCo2gCLq7bKOoq,Normal de Regulación,Inactivo,99172c00df2d44198cdb883da217f405
8177,5f3171f8edb04c21be105c990e6594d2,4LK9DLEcTDelSWmEDMMB,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,56dbe6b9417b4423a16bea2d385a048c
8178,e39d3a45eab945758352ffe3854d131a,6q0S3CleqbmS2JsXa3iG,Ley de Seguridad Social,Activo,5a629ee64b9e41ac813f612bd54f053b
8179,44aba64c10ea4d128a476ed018e8f90b,xjbKQnhk7UTj3jRxbmR2,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,2289a32a815045739aca185608785a7c
8180,09466168b8a04afc8648fdf09ac05696,RSgz21TkudOaxIQktBN9,Ley de Seguridad Social,Activo,5d01518ff6b54e8491a60601aeddbfca
8181,d08e161febbb412f99617d0a3418676c,pBu9Z3PMbuCG66kW4jjx,Ley de Seguridad Social,Activo,0626c600b2774c26bece673ea89b1de6
8182,80418905fc7141078e8c080769fc772d,wXaQooKeAIq3a44oiAHg,Norma Creación,Inactivo,964ee6daf41d434fa4e421bc6b6f4eba
8183,d5f1557a13564a53a7de08e0ec5e4278,eNXoV1WYhbwADBio6am9,Ley de Seguridad Social,Activo,0bc0d25aae1d4670acce62d0b7836f66
8184,2b12be03f90c465daaf5505e8353158d,NF94AMZip2jHdusRuOzV,Norma Creación,Activo,8c95621548464614b37c31dd7175a135
8185,457782c5d08a4488b14ac7d36aab7958,ywaYIJxyQBsAm57nNdcw,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,85bac2c66f1f404b81cb14c7c719cb41
8186,7b4fb7892b994de492883758833d2e6a,WI3FCvWZdopOnQNUTgVG,Ley de Seguridad Social,Activo,70e3b0fe17a349d7a2370164f44536b9
8187,cfd36a23e203443898e02e811096f510,2eadWkiCwhjesCGWU7a1,Ley de Seguridad Social,Activo,57e85643b47d4071a2eac84d2a78e864
8188,87e32ef646f44d3095f2de78a233833e,ShnZXXFvayEoutHRMI90,Ley de Seguridad Social,Activo,e9efc1695e114dd7b26260f64a4c3183
8189,0882db1b8b7846fe90099c441d36945a,2q5FgptzPCj9uDIG17Pw,Norma Creación,Activo,0638735638ea4f798b4c138f06d5ade6
8190,92dc6536c8604769b2c6bd9b619d1208,MgksoA2N5H2Eh1NJqsJ0,Ley de Seguridad Social,Inactivo,2672fe06f2054d6ea74a985ba8a74ccd
8191,db2a221580814644a868395bb3f7b1da,IKeyYidnnLFDj0TNDlIL,Norma Creación,Activo,961ee0210ac24915830c4b93a21a813e
8192,ad6ea96269b54c72a31953cb3d2bdd2e,pE4UvcZ3HdA88wErKmXb,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,9bdc32b3a1224021a036951ed5cf6c65
8193,2d2fa23818bc467bb56ba668629079a5,u8z97GF8IWPdfOgcsXvA,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,db46dda6093945af9a0c674bd77727c6
8194,040f8dda6e674ae08bee9836f0dad69c,I59q12IQRx2XlgHy3Bla,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,cd6c640b8fd34ae9bf1e307eeb3a2361
8195,74c6fcad9a0c4bc9874d8f12518709aa,CnS1lCoUkMBFZH7OEnGD,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,b9b6c0049c9248469a1835de9bf7985b
8196,884ac83fa10a4e578f44dec508fc892b,tHWXbfiEUmbbMDyKwwyv,Ley de Seguridad Social,Activo,e298c78a26ae4e01bb893d5289ea65c5
8197,4cc24bc0513c436ea1d00d7c6b0bc254,b4PWsvuLyy3C8Wu9htlc,Norma Creación,Activo,47d6778b3a244e13973c0ecb4c13e17b
8198,6dd90984bbd64743a2ea8d0c7b5e1504,IFGFzPdHjLJ2hpAm1NLQ,Normal de Regulación,Activo,f40a8f70e15d448892ad70466f0b45f6
8199,4e2b67344b3d4407b3c597f23dcf201b,u1anviaF79FqTun2nqmT,Norma Creación,Activo,2a840bbbaab34520b83113f5bccaf3b7
8200,a074a04533e44e00968eaa45e10d4fb6,XU95vJCwF5eabmFsYZa1,Ley de Seguridad Social,Activo,338e9c43970c4e4e9f6a7c2e1bdf1abb
8201,2188e596231740d2aff7da78e023e588,bYYH5Q7GHeiWGt6aVepx,Normal de Regulación,Activo,ce7016f67800490986d720497fc9bcba
8202,342e4eb5a76449099e96ce0a7d419549,7b8rBsmgcPfA698m9Z1e,Ley de Seguridad Social,Inactivo,78f9de275067467cb494cf29a8e7d174
8203,eba9992e237142b085f1daef9abd3938,OY9Oj139lJvtcmLIZpWT,Normal de Regulación,Activo,2ec6d660ba494b4db2da1d503898df7f
8204,877326fcc94e4be58015ff0326e98cf9,DLGK93OvoKHEyUVW6gos,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,829875db20914be9b14986160e5c6d43
8205,a24aa0465f43421b8365a6aaf079e9e2,4V5EHKLWTnf6LoA6COzC,Norma Creación,Activo,316c994349d14bbdaafcdc00078c8d5f
8206,5aaa2108601c4974b0721d4bb51ed8cf,1bKxGIVppCEVi3ZEBQZu,Normal de Regulación,Activo,092460bbb98a49f494c2c4c14b5692ae
8207,6c5124f720114c479932a7964876ca9b,bvY5bmNomuamAeaEs8O9,Ley de Seguridad Social,Activo,0384458d2bb349b0adf5f4f36e885c68
8208,914ee72c18b545479b8163e32ca75551,8maIM5ozc2OOvPC2rDzD,Ley de Seguridad Social,Activo,6294b7638ca245098643c2b25604ed74
8209,98ea794b88b6478ea6841ca2a8b271d2,EqMbhTI5ssR9r02ln9cK,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,68105716bc58474c9c87b59f6a75a478
8210,30d2b551f37c44fe988d37af99b5601e,hWIddi1wg86m0yR4HhPt,Ley de Seguridad Social,Inactivo,c6c8e83bfc63468d84ba705b05bc424e
8211,99eb6bb81ea5478280ae49455061be2d,5KE0kAQG0DsmOloJZlNX,Norma Creación,Activo,51dd5238e15147db81ab81240c9da9da
8212,c0e909f033b346b299371bec8d2f6296,peJhLd7sVoQTJeHeHrLy,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,55c05756afbc4356924ac5add2b19eab
8213,101760fcdb524ecdbd3159e08feaea77,C9z92is9RwQVouGEkCig,Ley de Seguridad Social,Activo,974b1c3551b848b6bbe5609257ad4de2
8214,756c068ff0ca4662b490a228ae29e60f,JWQOJo0CNVwL63qA7L6l,Ley de Seguridad Social,Activo,9daef667fd1240fea75d4edfcbbd8a1a
8215,c41b6b8352bd4f528dc1051d1bc06c1b,tBlU1QzyuMy0jTRcX5MC,Norma Creación,Activo,0c623d4fd2e34136ac828a1362a434b3
8216,0e062ae9f7f843d8baa4479f128044ff,Bqqobm7E8SQtz4RwhmgE,Normal de Regulación,Activo,9998ed5f0e994490a88af459e22b02cc
8217,225443cb624a4167a3b1b3c0f07c1e29,aBJ9oVYUKkpGNlp7FL21,Ley de Seguridad Social,Activo,2ceecb4cc7f04111b420c0bd030fbe02
8218,c493b31971a944d8a42076b34646950c,MtBYDbtvlcp82j7nzUD5,Normal de Regulación,Activo,d991132b2aef42a9bb44247a9e72ff73
8219,eee90a656b94489dbf61003cb7170aae,SER3yMr37FSkP92ylHPH,Ley de Seguridad Social,Activo,39fc6215e92d4d07a5e1b683606be093
8220,97a34912177e43bfba59afb665aef428,YSVET5fLTd12oL8XEL7k,Ley de Seguridad Social,Activo,065b9255168d4b22bbd71d26436e2e74
8221,8c18749924e3445bb24b9675fec7a67e,opa5AZS8dQCYPl3TcUVy,Ley de Seguridad Social,Activo,6f84e9309cd24fdf974da6df7b4d4cb2
8222,efbe19981d304636a01f24c3ec530199,VtyzkOkWkyZvFgK7imU9,Ley de Seguridad Social,Activo,7f73537a6c7440b180e910aff7ebd807
8223,ef4a495793e64250b441989361da5165,NwyI19FxLfykpTJyWI6y,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,8c2dddde95354a01afb332de6b92b417
8224,78df70a840c64bef832caa98672c8db8,BMMdcDutvVZK1sYRoaXu,Ley de Seguridad Social,Activo,250c1f2aeab241ffab9587149d88f672
8225,4fb7039a3c874730941a2c4bda664697,XG0hgTBFAlOwspX2CF1C,Ley de Seguridad Social,Activo,9d1924cb0e694fa49c156f325e8a3001
8226,c2b66b7eb9994fc3921fd080da731ff8,kxRRRXNVjOfmcX9FXZY0,Ley de Seguridad Social,Inactivo,8f9ff476842340609fc2fb9f4e7f6f6b
8227,fef722eb02d14fea8435c3a1126735b5,9ZVOwIZtXLZw0XwMEOXv,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,6f5bd4218db84dc3a077c7107fd1eadd
8228,8616427e69f94a61a45b9fa57141a3ba,XezH3fQ4f3o7AvypLV5i,Norma Creación,Activo,a3eef159efc24ee786136644f5b3dcd8
8229,9bc3c817f1474dc2b272ea09bbf8befd,Jt4TXpYgUIPZ6jjhbSp2,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,d44ba3f989484740b34585950ea30e80
8230,1a67f209029f4ec1872bb37c6421e1ee,ehK8rzTmmd9XRFWltvxz,Normal de Regulación,Inactivo,8cdaff5f031f4be28b508c974255820c
8231,c8b2d872380043d888170e24a9aa75bc,fGkSF4cbZV85wVjU2OQu,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,0c4f0bbcb82e41c1a7d89b6d760e9f42
8232,55ccddc74528433eb10b7cff09c5020c,lbuTG7oRdDtgm2zvcCzw,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,21fcbb3a95cb4528ab34a0e80671785b
8233,bd82e155617e469c9b0104a0c923e819,1TCjgzjD4RjpnOoGpGpI,Ley de Seguridad Social,Inactivo,8c3face145e74f86820bc2a79a71492b
8234,c34b572b0b114e1ab813daa6df4b1794,BYPhupJmHjq4eGPVRdyD,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f727d562e396419fbcf1b2ef0cfa2343
8235,5d78ec9f6a5249aba163c93003a7ed05,dHRmbZA2ZR6fSwr5PyFp,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,baad64170eb447518f2772758de868b9
8236,0386e1c66ac74ad68fcff5b85d6140df,xRzotSux2Y1dWC1j5dsc,Ley de Seguridad Social,Activo,f9132e2b041745d1b4b735cfc09eca87
8237,e586d128990f40909657cfd6cd22e0fe,8RL9rodhoplql4cILXhl,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,817953c64f7e4bada48329d062b7ce8d
8238,edfeb3d4a2ff4f46b0914b5ac17d97d6,incXNQ0Liv21MWNerwn5,Norma Creación,Activo,f5b4606a6fdb413c981e60356fb9636f
8239,e990c37b178b4836a2c9d54a4155f578,BtWuoWVi0TN2iofDplu4,Ley de Seguridad Social,Activo,e35e4ea3ccbd4db1a78d215de8094f3d
8240,7ad6465422a64da484b64c18052bed97,ViqlXRPPWi3dwhZZeKH8,Ley de Seguridad Social,Activo,906bd425bc694309a0d2c6e16bf188e8
8241,50cbd81c357f470c8f7ed8854b55a855,1NzACsrpAcGHajoiREzv,Ley de Seguridad Social,Activo,03884786b6ec452fa2565197c5bc0c34
8242,963bb8f5f3ae48b3a2a2aabb27f64a07,oF0ubhbUlGO9jR0Ux5Wp,Norma Creación,Activo,104f441de6a54163b1591b2e0ec55983
8243,290160ae507847d8831437312ff92387,7jiC5qGKv7L3DkUfRCfh,Norma Creación,Activo,df1e2e6db6c643f591952daafd8a96c8
8244,4c033a3e760f4e929e8da7dff4c74abe,8Q0nAM8wtchxFisQOh8D,Ley de Seguridad Social,Inactivo,9e61dc3c14a94022a0ae91224aa11847
8245,107f1a6cde4a45639d2f65bc814df18d,5VHc62mQ8ZikOW5Eq3Xm,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f5446d1430294ef69b9c8cd0b9c66fec
8246,85f1d2d4fa284443aa084d9c126fc2ae,3maZ0z2ILHJPp9RggRum,Ley de Seguridad Social,Activo,69bf514e43e745b2b9a2b5d1ec003011
8247,4e0e0cd9856849d08b18412f61ea9b77,sox2QzFDIQBz64UxBKW8,Norma Creación,Inactivo,5dbddf24a2e047f6946fde2902dbf7ba
8248,2ee0359f119e42d08d3cb56dd19b55a3,GHFiBIQ9IiuLGO5rhFIN,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,dc8d95df6caf40879322fc7952a4ce97
8249,435d25a7edbe4cfa8610f8533e6e921f,ydOW4xavcjNRTipxmgQv,Norma Creación,Activo,7f1430874ad4468590b95234df8d8ab5
8250,af5a1ad8a9054009bf20e2800ff0b961,IONOMkdbvk6zRhMJGzDE,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,d525bbbbc25b48cbb0f84bce32ba84a2
8251,bc86ae69d81e4195b1368889fc72014d,vw6ObLHkpmGmuoqzmoVS,Ley de Seguridad Social,Inactivo,6633489df2564e46a70e154a2c9922c8
8252,50ddc1a26eef4380bf2480a96b85b4a9,WwUAZFLZQaa8bLJT5z7L,Ley de Seguridad Social,Activo,d63e9826526442eca0170241187f76db
8253,fe3dbede3cbf4b949fbaa8f69569e80d,Bnxu4BndYpPwgrqzLWgu,Ley de Seguridad Social,Inactivo,4122ca97bd154246b4a60aef1a37b46e
8254,4ef612bdc1e9412f804e1101a5ebc229,sa5lbV5rE21KRu7UQac1,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,f1bc54c3fe3e4584bd38c089a2a509e6
8255,3148218014d9481589409977d3b8d6b5,DDtopGI72gePc30VwWav,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,c71e0109d1e2429f97481b2fb454eeee
8256,4b72d2e9ba404af194b834130b4b8b8b,D7iTwgkPB3iO89lfIqD5,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,e8e3782722c0407aa00459db1d04a13b
8257,75548f0e5f824be7ac85966c9a54425e,DwzcC5iyHfCUTZRCfSUL,Ley de Seguridad Social,Activo,c8d8debe100943b28b0492cf2f877563
8258,b6f5fca29e9a4f169b2e017bf034acf7,IW397OzJIBA4f7DI3XOm,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,a38ef666e7d248d5bb8de3c98df8da00
8259,ee18746a8bd24bf5876401b9b1239edb,jHdRkN4UTvgXDSmqvXaM,Norma Creación,Activo,d1a890554232400ba4b33b94a8d5c5e9
8260,bc7e516ec24c45988860c1e16375e488,gxGKFAgrykbeEnIMKsCr,Ley de Seguridad Social,Inactivo,68eec112d13d4b62a5feb2244fb68dcb
8261,9e13777200284bfa980522deee5013bc,jdd0F51kvxy1C8i763cs,Ley de Seguridad Social,Inactivo,9c14d68a64444e5ab703a0551dbbd544
8262,a10f5314d2794e66add66800af0428c5,fRso4xPrGIbWRu9nb7sX,Norma Creación,Activo,782aded3116844058cafe0bb8fb67a54
8263,29baa5449c9d4a1595b80d6a8f628404,ascRKb11OOPggzRE9nXD,Ley de Seguridad Social,Inactivo,7eff02fbd92f4fba825ea5a40b1de171
8264,5150c0601fd44630b21a198a94370890,b6Xb1q8HrRTFUDupQOFE,Norma Creación,Activo,fa0015220862401fa3a712266dfa7f92
8265,96e534647b264900920ec127e46d8815,DNEJwY0T8brZdZSSjsBj,Ley de Seguridad Social,Activo,f7b0604a6c884e7e9465aa576754dcc9
8266,86cd78cf94a04133941ee60bdd2c0381,aBRACbSqOwsbeDHS1Z8N,Ley de Seguridad Social,Activo,4c8d37ac08004c438c0b36ca4fcac2b8
8267,38b549ceecf64c559ea1545239210719,1JnoEtK201Wm6QukvcZi,Ley de Seguridad Social,Activo,1cb033102c7e4ecd9b3d9c0d6f16eec5
8268,3d16528f634c45fda89c4e052bc4b379,7rTNp0Pduf5SmUQZJOsY,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,5f13b04e94bd43bf85e88a8a74f21e68
8269,73954e0c80db469e8c5f6dbd2304cfdd,sUGnMgzFbl5ONUMdmlQ9,Ley de Seguridad Social,Activo,71a53114868145208c9887fcdfb471a5
8270,b63c276bd0534ca6921f0caa0a8a98e6,KpOI0buNkOhBWWgGiCRz,Ley de Seguridad Social,Activo,072c1d65fbc64569b5031e95cc84e611
8271,689b08a926254da1b2d585cb7044a662,2B0TYt2UDZNietSk5qVi,Ley de Seguridad Social,Activo,a7429d2b157642639da9b85204c8bfdb
8272,189ab65cc85240b2ad436c2bc306b20c,cE7dmXIiLRnc2vzQMxq5,Norma Creación,Activo,98dbe9c6ab2744c1a9f7939aa0b93279
8273,03c65495c611469ebecf6df3d915d05e,yDmrPhYYU92ZHMv8RIzD,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f16a77f14d2e48d7aac61f1530dc24dc
8274,1c6fa1c316d94928969951f69806b17a,7nu9A7ZEgTOoUipCBpZ8,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,932c2672f6134e2a9f2880fc45edc2ec
8275,bbec0e6dd92748078e7c849b6769a3c9,JN2JP1CzHBhohOkqGUyJ,Ley de Seguridad Social,Activo,4949795ee05846f68fe5bd68025adcce
8276,c1d587fa71a44db9966a7d4ddc04889b,ULsEaGUiJB7yoHfpHUIA,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f98350829d9e43e0a0d861b667328882
8277,dbe181b7e1464108ab8775c4b1e752c5,cDzNuoIwRyTMaWSNlLZm,Norma Creación,Activo,e7a396fba0ed405dbfdd6ae32402bfa0
8278,7139eeaddfd4402bba33e309f33136aa,Hmd9uVquepKr9bVAlege,Ley de Seguridad Social,Inactivo,3dd91e0bbbc541e4822b87517cc00c2b
8279,bffd505e340a47a8b59996f6c90746a8,BQPgs9Bpuftlw8MWB5KH,Ley de Seguridad Social,Activo,cca657f49eb8400898ef23c9379e281f
8280,5db08f3a92c34829865671ecaefa2a79,BBN0wFN4pEBUYrMuvjOM,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,a903d99d56b446ffbb69d1a1cf3207c3
8281,59956b1180e745348bfc6409091261b6,4UqCVuAM1lAV35cVdZdH,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,64bd801446374f0bbca2c69fb310f55e
8282,699cab0b757d4168a23ee4560e4f824e,sg0g3CwfiMp1k25rFcSO,Ley de Seguridad Social,Activo,2a5f0eeb77dd4bcb99cb568fa138c110
8283,5a04dea8f5a0487997a83e7bbf284a00,0z2zp3LjkVNvF1caEtVP,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,f8fa7a99d7a240daa39082c1c0fd4686
8284,0c338474b3064f82886d024c4db5d08b,TX69mIsMpYj7oIzo5NhP,Ley de Seguridad Social,Inactivo,519b78c2793149b1a05adaeafc373a9c
8285,a23d3275300a45a6844ea7744884d35c,XASQ3Lnp9WvnUNk6tZIJ,Ley de Seguridad Social,Activo,b0deea96906d4025a4e7f73f62a77c51
8286,e0b98df841654ed9901b0fff8d6c6db1,disi4QGmqRr4MYa6EUcv,Ley de Seguridad Social,Activo,c218e5fc89cc48579782cdb73474763d
8287,d1a2acad145a431f879dfdd403baaa62,ksVesNJDjGWpr9BBhR5K,Ley de Seguridad Social,Inactivo,dfa214194d274cebb13cff9b94c452de
8288,92bf9b4628ca45759d6247c74123f919,LEPPdrUkjx70ZS5OrZQN,Norma Creación,Inactivo,f7bb29a3629f4513bbc2f26069ab07f3
8289,7bbfdfed03684b3195c2371c1f28d07f,JygusZhsioRRTn8f05fh,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f415c0202e1c435b82a5430bfc615284
8290,3472204a802b4a90947917410737b05a,GjboE7GQyXxTek3Hh80W,Ley de Seguridad Social,Activo,37f2302a74574867a959ac79a7ccd7ca
8291,2fdf240a7cdf46088f805b7c69432a19,P1Gd3wwoLsbi8vS3w3P7,Norma Creación,Activo,e46987368b0b48f9aeaf71d480ae0171
8292,21d7036a96d94774a3f200d077cf1870,jgaz2NiZe7fKEFypzR1H,Norma Creación,Activo,a1068e90eaae42cd90490d3fe8d3c86c
8293,484c50ed1ace46319c0df8dab4c23e8a,Wai6QAfOwEdxyfD7eyV2,Ley Orgánica del Sistema Nacional de Contratación Pública,Inactivo,7c482a5070964c3587721efb2cc31fd5
8294,7ea1e8d1e0104d5e9bdffa56a1c4e8ff,TwFhlEYq8PxHLBex7I35,Ley Orgánica del Sistema Nacional de Contratación Pública,Activo,f29c50d678b74cb2bc77eca46cf564ef
